order_id,order_date,order_time,crop_type,state,season,quantity_quintals,price_per_quintal_inr,total_value_inr,quality_grade,buyer_type,buyer_id,status,payment_status,created_timestamp
ORD-00000741,14-08-2024,56:17.3,groundnut,Uttar Pradesh,kharif,227.76,5823.74,1326415.98,A,retailer,BUYER-00978,pending,pending,2024-08-14T10:56:17.336399
ORD-00000742,15-08-2024,56:17.3,mustard,Gujarat,kharif,302.2,4886.64,1476766.16,B,exporter,BUYER-00199,delivered,paid,2024-08-15T10:56:17.336399
ORD-00000743,15-08-2024,56:17.3,soybean,Haryana,kharif,400.52,4942.62,1979613.65,A,trader,BUYER-00888,completed,pending,2024-08-15T10:56:17.336399
ORD-00000744,15-08-2024,56:17.3,sesame,Karnataka,kharif,220.53,6950.1,1532731.66,A,processor,BUYER-00314,pending,partial,2024-08-15T10:56:17.336399
ORD-00000745,15-08-2024,56:17.3,groundnut,Karnataka,kharif,314.11,4646.15,1459403.75,C,trader,BUYER-00599,delivered,paid,2024-08-15T10:56:17.336399
ORD-00000746,16-08-2024,56:17.3,soybean,Gujarat,kharif,190.45,4281.66,815441.84,C,trader,BUYER-00371,completed,paid,2024-08-16T10:56:17.336399
ORD-00000747,16-08-2024,56:17.3,soybean,Andhra Pradesh,kharif,648.25,4646.51,3012078.94,B,exporter,BUYER-00445,pending,partial,2024-08-16T10:56:17.336399
ORD-00000748,16-08-2024,56:17.3,sesame,Haryana,kharif,117.05,5819.93,681230.43,B,exporter,BUYER-00708,pending,paid,2024-08-16T10:56:17.336399
ORD-00000749,17-08-2024,56:17.3,sunflower,Uttar Pradesh,kharif,224.85,4199.7,944304.31,B,retailer,BUYER-00289,completed,pending,2024-08-17T10:56:17.336399
ORD-00000750,17-08-2024,56:17.3,soybean,Karnataka,kharif,479.68,3979.94,1909110.69,A,retailer,BUYER-00354,completed,partial,2024-08-17T10:56:17.336399
ORD-00000751,17-08-2024,56:17.3,soybean,Punjab,kharif,285.57,4557.44,1301445.97,C,retailer,BUYER-00423,completed,pending,2024-08-17T10:56:17.336399
ORD-00000752,17-08-2024,56:17.3,soybean,Gujarat,kharif,515.94,4558.78,2352037.47,C,trader,BUYER-00966,pending,partial,2024-08-17T10:56:17.336399
ORD-00000753,18-08-2024,56:17.3,soybean,Punjab,kharif,473.52,4479.34,2121069.67,A,processor,BUYER-00853,pending,paid,2024-08-18T10:56:17.336399
ORD-00000754,18-08-2024,56:17.3,soybean,Odisha,kharif,161.98,4721.65,764816.56,A,exporter,BUYER-00057,delivered,pending,2024-08-18T10:56:17.336399
ORD-00000755,18-08-2024,56:17.3,soybean,Haryana,kharif,516.06,4449.1,2295994.36,B,exporter,BUYER-00880,pending,paid,2024-08-18T10:56:17.336399
ORD-00000756,19-08-2024,56:17.3,groundnut,Odisha,kharif,186.56,5270.87,983325.27,C,processor,BUYER-00344,delivered,pending,2024-08-19T10:56:17.336399
ORD-00000757,19-08-2024,56:17.3,soybean,Bihar,kharif,362.11,3976.11,1439775.98,C,trader,BUYER-00571,pending,partial,2024-08-19T10:56:17.336399
ORD-00000758,19-08-2024,56:17.3,groundnut,Gujarat,kharif,307.99,4501.05,1386276.99,A,processor,BUYER-00831,delivered,paid,2024-08-19T10:56:17.336399
ORD-00000759,19-08-2024,56:17.3,soybean,Uttar Pradesh,kharif,528.91,4283.7,2265709.99,A,retailer,BUYER-00277,delivered,partial,2024-08-19T10:56:17.336399
ORD-00000760,20-08-2024,56:17.3,groundnut,Telangana,kharif,114.39,5600.53,640654.67,C,exporter,BUYER-00214,delivered,paid,2024-08-20T10:56:17.336399
ORD-00000761,20-08-2024,56:17.3,soybean,Haryana,kharif,85.37,3995.44,341095.2,B,retailer,BUYER-00079,pending,pending,2024-08-20T10:56:17.336399
ORD-00000762,20-08-2024,56:17.3,sunflower,Karnataka,kharif,641.97,4222.46,2710688.22,A,processor,BUYER-00923,pending,paid,2024-08-20T10:56:17.336399
ORD-00000763,21-08-2024,56:17.3,soybean,Punjab,kharif,311.77,5154.74,1607077.07,C,exporter,BUYER-00026,completed,paid,2024-08-21T10:56:17.336399
ORD-00000764,21-08-2024,56:17.3,sesame,Madhya Pradesh,kharif,317.95,6602.4,2099249.73,C,processor,BUYER-00760,delivered,partial,2024-08-21T10:56:17.336399
ORD-00000765,22-08-2024,56:17.3,groundnut,Uttar Pradesh,kharif,188.28,4860.59,915135.59,B,trader,BUYER-00554,delivered,paid,2024-08-22T10:56:17.336399
ORD-00000766,22-08-2024,56:17.3,soybean,Rajasthan,kharif,506.38,3967.39,2009010.19,A,trader,BUYER-00436,delivered,partial,2024-08-22T10:56:17.336399
ORD-00000767,22-08-2024,56:17.3,sunflower,Gujarat,kharif,303.92,3683.01,1119328.16,C,processor,BUYER-00427,completed,paid,2024-08-22T10:56:17.336399
ORD-00000768,23-08-2024,56:17.3,soybean,Rajasthan,kharif,306.13,4089.07,1251789.42,C,retailer,BUYER-00268,delivered,pending,2024-08-23T10:56:17.336399
ORD-00000769,23-08-2024,56:17.3,mustard,Punjab,kharif,157.02,4493.48,705584.37,B,processor,BUYER-00476,delivered,pending,2024-08-23T10:56:17.336399
ORD-00000770,23-08-2024,56:17.3,groundnut,Madhya Pradesh,kharif,375.23,4851.25,1820344.72,B,exporter,BUYER-00072,delivered,pending,2024-08-23T10:56:17.336399
ORD-00000771,23-08-2024,56:17.3,mustard,Odisha,kharif,173.85,4650.2,808441.87,B,exporter,BUYER-00944,pending,paid,2024-08-23T10:56:17.336399
ORD-00000772,24-08-2024,56:17.3,soybean,Rajasthan,kharif,357.11,4038.24,1442100.4,C,processor,BUYER-00468,completed,paid,2024-08-24T10:56:17.336399
ORD-00000773,24-08-2024,56:17.3,mustard,Punjab,kharif,165.56,4319.09,715070.59,B,exporter,BUYER-00848,completed,partial,2024-08-24T10:56:17.336399
ORD-00000774,24-08-2024,56:17.3,mustard,Telangana,kharif,156.86,5384.85,844683.36,C,processor,BUYER-00626,pending,partial,2024-08-24T10:56:17.336399
ORD-00000775,25-08-2024,56:17.3,groundnut,Uttar Pradesh,kharif,453.18,4639.51,2102523.34,B,processor,BUYER-00129,delivered,pending,2024-08-25T10:56:17.336399
ORD-00000776,25-08-2024,56:17.3,soybean,Madhya Pradesh,kharif,109.24,4315.99,471469.66,B,trader,BUYER-00928,completed,partial,2024-08-25T10:56:17.336399
ORD-00000777,25-08-2024,56:17.3,sesame,Odisha,kharif,257.63,5821.6,1499848.04,C,retailer,BUYER-00260,pending,pending,2024-08-25T10:56:17.336399
ORD-00000778,25-08-2024,56:17.3,sesame,Haryana,kharif,378.26,7412.12,2803673.56,C,processor,BUYER-00787,delivered,partial,2024-08-25T10:56:17.336399
ORD-00000779,26-08-2024,56:17.3,groundnut,Uttar Pradesh,kharif,378.69,5208.12,1972273.64,B,exporter,BUYER-00016,completed,partial,2024-08-26T10:56:17.336399
ORD-00000780,26-08-2024,56:17.3,sesame,Maharashtra,kharif,849.05,6471.45,5494615.87,A,retailer,BUYER-00533,pending,pending,2024-08-26T10:56:17.336399
ORD-00000781,27-08-2024,56:17.3,mustard,Rajasthan,kharif,221.5,4318.98,956641.61,A,exporter,BUYER-00102,delivered,paid,2024-08-27T10:56:17.336399
ORD-00000782,27-08-2024,56:17.3,sunflower,Andhra Pradesh,kharif,671.55,3977.99,2671437.29,A,retailer,BUYER-00640,pending,partial,2024-08-27T10:56:17.336399
ORD-00000783,27-08-2024,56:17.3,mustard,Gujarat,kharif,41.76,4886.05,204017.13,A,processor,BUYER-00353,delivered,pending,2024-08-27T10:56:17.336399
ORD-00000784,28-08-2024,56:17.3,sesame,Uttar Pradesh,kharif,638.06,5934.02,3786276.98,A,exporter,BUYER-00645,delivered,pending,2024-08-28T10:56:17.336399
ORD-00000785,28-08-2024,56:17.3,soybean,Uttar Pradesh,kharif,628.62,4279.73,2690309.28,C,processor,BUYER-00265,completed,pending,2024-08-28T10:56:17.336399
ORD-00000786,29-08-2024,56:17.3,mustard,Maharashtra,kharif,152.55,5102.75,778402.71,C,processor,BUYER-00940,completed,partial,2024-08-29T10:56:17.336399
ORD-00000787,29-08-2024,56:17.3,sesame,Bihar,kharif,435.27,7282.53,3169894.49,B,retailer,BUYER-00364,pending,partial,2024-08-29T10:56:17.336399
ORD-00000788,29-08-2024,56:17.3,mustard,Telangana,kharif,115.5,4595.23,530754.53,B,processor,BUYER-00226,completed,pending,2024-08-29T10:56:17.336399
ORD-00000789,30-08-2024,56:17.3,sunflower,Haryana,kharif,426.09,3612.14,1539109.47,C,exporter,BUYER-00986,pending,partial,2024-08-30T10:56:17.336399
ORD-00000790,30-08-2024,56:17.3,sunflower,Odisha,kharif,163.15,3358.76,547987.75,B,processor,BUYER-00218,completed,partial,2024-08-30T10:56:17.336399
ORD-00000791,30-08-2024,56:17.3,groundnut,Maharashtra,kharif,99.1,4794.2,475097.62,B,trader,BUYER-00692,pending,pending,2024-08-30T10:56:17.336399
ORD-00000792,31-08-2024,56:17.3,sesame,Haryana,kharif,238.59,6403.18,1527752.09,B,processor,BUYER-00314,completed,paid,2024-08-31T10:56:17.336399
ORD-00000793,31-08-2024,56:17.3,mustard,Rajasthan,kharif,143.53,4707.13,675604.31,C,exporter,BUYER-00896,completed,pending,2024-08-31T10:56:17.336399
ORD-00000794,31-08-2024,56:17.3,sesame,Karnataka,kharif,275.31,7165.82,1972827.8,A,processor,BUYER-00651,delivered,paid,2024-08-31T10:56:17.336399
ORD-00000795,01-09-2024,56:17.3,mustard,Karnataka,kharif,196.24,4993.16,979853.09,C,trader,BUYER-00724,completed,pending,2024-09-01T10:56:17.336399
ORD-00000796,01-09-2024,56:17.3,soybean,Bihar,kharif,342.88,3968.56,1360755.67,C,processor,BUYER-00483,delivered,pending,2024-09-01T10:56:17.336399
ORD-00000797,01-09-2024,56:17.3,sesame,Haryana,kharif,497.36,5660.8,2815468.47,A,exporter,BUYER-00935,completed,partial,2024-09-01T10:56:17.336399
ORD-00000798,02-09-2024,56:17.3,soybean,Haryana,kharif,639.57,4131.69,2642507.32,B,exporter,BUYER-00968,pending,paid,2024-09-02T10:56:17.336399
ORD-00000799,02-09-2024,56:17.3,sesame,Rajasthan,kharif,80.06,5675.3,454338.76,C,retailer,BUYER-00579,completed,pending,2024-09-02T10:56:17.336399
ORD-00000800,02-09-2024,56:17.3,sesame,Punjab,kharif,438.46,6524.68,2860842.32,B,exporter,BUYER-00806,delivered,partial,2024-09-02T10:56:17.336399
ORD-00000801,03-09-2024,56:17.3,groundnut,Andhra Pradesh,kharif,110.72,4471.78,495134.54,B,trader,BUYER-00629,delivered,pending,2024-09-03T10:56:17.336399
ORD-00000802,03-09-2024,56:17.3,groundnut,Rajasthan,kharif,205.69,5604.43,1152770.94,B,trader,BUYER-00996,pending,partial,2024-09-03T10:56:17.336399
ORD-00000803,03-09-2024,56:17.3,sunflower,Odisha,kharif,360.71,4103.31,1480091.1,C,retailer,BUYER-00867,completed,paid,2024-09-03T10:56:17.336399
ORD-00000804,03-09-2024,56:17.3,sesame,Odisha,kharif,71.61,7277.75,521187.17,B,trader,BUYER-00115,pending,paid,2024-09-03T10:56:17.336399
ORD-00000805,04-09-2024,56:17.3,groundnut,Haryana,kharif,297.97,4420.29,1317098.01,C,trader,BUYER-00443,pending,paid,2024-09-04T10:56:17.336399
ORD-00000806,04-09-2024,56:17.3,sunflower,Haryana,kharif,125.93,3739.64,470937.13,B,exporter,BUYER-00550,pending,partial,2024-09-04T10:56:17.336399
ORD-00000807,05-09-2024,56:17.3,sesame,Andhra Pradesh,kharif,458.81,6590.96,3024007.04,B,processor,BUYER-00547,pending,paid,2024-09-05T10:56:17.336399
ORD-00000808,05-09-2024,56:17.3,soybean,Gujarat,kharif,495.06,4908.18,2429839.17,A,processor,BUYER-00507,pending,paid,2024-09-05T10:56:17.336399
ORD-00000809,05-09-2024,56:17.3,groundnut,Andhra Pradesh,kharif,219.01,4485.56,982399.55,A,trader,BUYER-00856,pending,pending,2024-09-05T10:56:17.336399
ORD-00000810,06-09-2024,56:17.3,groundnut,Maharashtra,kharif,385.33,4856.86,1871482.8,C,trader,BUYER-00944,completed,partial,2024-09-06T10:56:17.336399
ORD-00000811,06-09-2024,56:17.3,soybean,Telangana,kharif,464.26,5138.25,2385479.34,B,processor,BUYER-00899,pending,partial,2024-09-06T10:56:17.336399
ORD-00000812,06-09-2024,56:17.3,sesame,Karnataka,kharif,342.57,7094.57,2430378.53,C,exporter,BUYER-00980,completed,partial,2024-09-06T10:56:17.336399
ORD-00000813,07-09-2024,56:17.3,sunflower,Odisha,kharif,394.34,4058.4,1600407.48,C,processor,BUYER-00763,delivered,pending,2024-09-07T10:56:17.336399
ORD-00000814,07-09-2024,56:17.3,mustard,Bihar,kharif,133.08,4847.05,645059.71,B,processor,BUYER-00787,completed,partial,2024-09-07T10:56:17.336399
ORD-00000815,08-09-2024,56:17.3,sunflower,Karnataka,kharif,242.33,3479.03,843078.56,C,exporter,BUYER-00437,completed,partial,2024-09-08T10:56:17.336399
ORD-00000816,08-09-2024,56:17.3,sunflower,Punjab,kharif,309.74,3340.05,1034546.59,C,retailer,BUYER-00286,pending,paid,2024-09-08T10:56:17.336399
ORD-00000817,08-09-2024,56:17.3,sunflower,Uttar Pradesh,kharif,117.17,3876.57,454223.22,A,processor,BUYER-00820,completed,paid,2024-09-08T10:56:17.336399
ORD-00000818,08-09-2024,56:17.3,sesame,Madhya Pradesh,kharif,244.95,6691.8,1639166.17,B,processor,BUYER-00739,delivered,pending,2024-09-08T10:56:17.336399
ORD-00000819,09-09-2024,56:17.3,sesame,Andhra Pradesh,kharif,231.94,6974.23,1617632.52,A,retailer,BUYER-00708,pending,pending,2024-09-09T10:56:17.336399
ORD-00000820,09-09-2024,56:17.3,soybean,Telangana,kharif,99.57,5009.27,498756.06,B,retailer,BUYER-00514,completed,paid,2024-09-09T10:56:17.336399
ORD-00000821,10-09-2024,56:17.3,sunflower,Punjab,kharif,314.71,3618.06,1138657.96,A,trader,BUYER-00632,delivered,partial,2024-09-10T10:56:17.336399
ORD-00000822,10-09-2024,56:17.3,sesame,Telangana,kharif,158.48,5678.99,899992.2,A,trader,BUYER-00477,pending,paid,2024-09-10T10:56:17.336399
ORD-00000823,11-09-2024,56:17.3,groundnut,Haryana,kharif,410.82,4474.09,1838047.02,A,retailer,BUYER-00035,delivered,partial,2024-09-11T10:56:17.336399
ORD-00000824,11-09-2024,56:17.3,sesame,Gujarat,kharif,281.32,7063.86,1987235.66,A,trader,BUYER-00469,completed,paid,2024-09-11T10:56:17.336399
ORD-00000825,11-09-2024,56:17.3,sunflower,Telangana,kharif,307.42,3302.55,1015278.72,B,trader,BUYER-00276,completed,partial,2024-09-11T10:56:17.336399
ORD-00000826,12-09-2024,56:17.3,sesame,Uttar Pradesh,kharif,323.37,5749.12,1859120.39,C,processor,BUYER-00201,completed,partial,2024-09-12T10:56:17.336399
ORD-00000827,12-09-2024,56:17.3,sunflower,Uttar Pradesh,kharif,760.65,3992.89,3037206.08,A,retailer,BUYER-00977,completed,partial,2024-09-12T10:56:17.336399
ORD-00000828,13-09-2024,56:17.3,sunflower,Gujarat,kharif,801.97,3881.82,3113114.86,A,exporter,BUYER-00301,delivered,partial,2024-09-13T10:56:17.336399
ORD-00000829,13-09-2024,56:17.3,sunflower,Maharashtra,kharif,452.4,3323.72,1503660.36,C,trader,BUYER-00438,pending,partial,2024-09-13T10:56:17.336399
ORD-00000830,13-09-2024,56:17.3,mustard,Uttar Pradesh,kharif,169.44,5194.39,880147.51,A,trader,BUYER-00873,pending,paid,2024-09-13T10:56:17.336399
ORD-00000831,14-09-2024,56:17.3,sunflower,Haryana,kharif,682.87,3735.45,2550839.57,A,processor,BUYER-00232,completed,partial,2024-09-14T10:56:17.336399
ORD-00000832,14-09-2024,56:17.3,sesame,Maharashtra,kharif,545.29,6393.23,3486139.81,C,processor,BUYER-00505,completed,partial,2024-09-14T10:56:17.336399
ORD-00000833,14-09-2024,56:17.3,groundnut,Bihar,kharif,234.36,4790.4,1122670.2,B,processor,BUYER-00455,completed,partial,2024-09-14T10:56:17.336399
ORD-00000834,14-09-2024,56:17.3,mustard,Bihar,kharif,52.45,4417.23,231664.85,A,retailer,BUYER-00076,completed,pending,2024-09-14T10:56:17.336399
ORD-00000835,15-09-2024,56:17.3,sunflower,Maharashtra,kharif,911.37,3529.45,3216647.24,A,processor,BUYER-00984,completed,paid,2024-09-15T10:56:17.336399
ORD-00000836,15-09-2024,56:17.3,sunflower,Haryana,kharif,484.28,4077.7,1974759.31,A,retailer,BUYER-00769,delivered,pending,2024-09-15T10:56:17.336399
ORD-00000837,16-09-2024,56:17.3,mustard,Uttar Pradesh,kharif,107.24,5363.73,575223.62,C,exporter,BUYER-00722,delivered,pending,2024-09-16T10:56:17.336399
ORD-00000838,16-09-2024,56:17.3,soybean,Gujarat,kharif,297.97,4462.87,1329788.8,C,processor,BUYER-00730,pending,paid,2024-09-16T10:56:17.336399
ORD-00000839,16-09-2024,56:17.3,sesame,Madhya Pradesh,kharif,483.99,5990.77,2899455.36,C,processor,BUYER-00362,pending,paid,2024-09-16T10:56:17.336399
ORD-00000840,16-09-2024,56:17.3,sunflower,Haryana,kharif,736.63,3607.74,2657569.31,A,trader,BUYER-00753,pending,pending,2024-09-16T10:56:17.336399
ORD-00000841,17-09-2024,56:17.3,sesame,Madhya Pradesh,kharif,182.48,6716.02,1225553.25,B,exporter,BUYER-00749,delivered,pending,2024-09-17T10:56:17.336399
ORD-00000842,17-09-2024,56:17.3,soybean,Uttar Pradesh,kharif,508.95,4622.67,2352691.57,A,retailer,BUYER-00701,completed,partial,2024-09-17T10:56:17.336399
ORD-00000843,17-09-2024,56:17.3,mustard,Haryana,kharif,27.55,4091.04,112711.1,B,retailer,BUYER-00190,delivered,partial,2024-09-17T10:56:17.336399
ORD-00000844,17-09-2024,56:17.3,sunflower,Maharashtra,kharif,530.39,4192.07,2223437.8,C,retailer,BUYER-00865,completed,paid,2024-09-17T10:56:17.336399
ORD-00000845,18-09-2024,56:17.3,soybean,Punjab,kharif,318.21,4417.03,1405520.61,C,exporter,BUYER-00704,pending,partial,2024-09-18T10:56:17.336399
ORD-00000846,18-09-2024,56:17.3,soybean,Andhra Pradesh,kharif,448,4221.21,1891093.43,A,trader,BUYER-00382,completed,pending,2024-09-18T10:56:17.336399
ORD-00000847,18-09-2024,56:17.3,sesame,Rajasthan,kharif,254.13,7117.53,1808770.43,A,retailer,BUYER-00817,completed,partial,2024-09-18T10:56:17.336399
ORD-00000848,19-09-2024,56:17.3,sunflower,Karnataka,kharif,602.2,3836.02,2310045.31,A,retailer,BUYER-00571,pending,partial,2024-09-19T10:56:17.336399
ORD-00000849,19-09-2024,56:17.3,soybean,Haryana,kharif,409.15,5005.2,2047892.75,B,processor,BUYER-00397,delivered,partial,2024-09-19T10:56:17.336399
ORD-00000850,20-09-2024,56:17.3,soybean,Andhra Pradesh,kharif,112.01,4433.31,496591.59,A,retailer,BUYER-00127,pending,partial,2024-09-20T10:56:17.336399
ORD-00000851,20-09-2024,56:17.3,mustard,Telangana,kharif,78.13,4648.19,363177.62,B,retailer,BUYER-00620,pending,partial,2024-09-20T10:56:17.336399
ORD-00000852,20-09-2024,56:17.3,groundnut,Madhya Pradesh,kharif,363.3,5796.32,2105802.26,B,processor,BUYER-00957,completed,pending,2024-09-20T10:56:17.336399
ORD-00000853,20-09-2024,56:17.3,mustard,Uttar Pradesh,kharif,213.51,4955.38,1058003.85,B,trader,BUYER-00240,pending,partial,2024-09-20T10:56:17.336399
ORD-00000854,21-09-2024,56:17.3,groundnut,Punjab,kharif,296.18,5909.89,1750373.57,C,trader,BUYER-00250,delivered,pending,2024-09-21T10:56:17.336399
ORD-00000855,21-09-2024,56:17.3,groundnut,Maharashtra,kharif,389.61,5766.09,2246540.03,B,retailer,BUYER-00174,completed,partial,2024-09-21T10:56:17.336399
ORD-00000856,22-09-2024,56:17.3,mustard,Andhra Pradesh,kharif,177.13,5274.61,934296.47,B,retailer,BUYER-00689,pending,partial,2024-09-22T10:56:17.336399
ORD-00000857,22-09-2024,56:17.3,sunflower,Uttar Pradesh,kharif,443.96,4012.71,1781471.71,B,exporter,BUYER-00962,delivered,pending,2024-09-22T10:56:17.336399
ORD-00000858,22-09-2024,56:17.3,mustard,Haryana,kharif,220.11,5232.51,1151729.63,A,retailer,BUYER-00420,pending,partial,2024-09-22T10:56:17.336399
ORD-00000859,22-09-2024,56:17.3,soybean,Andhra Pradesh,kharif,344.85,3988.38,1375409.61,A,retailer,BUYER-00412,delivered,partial,2024-09-22T10:56:17.336399
ORD-00000860,23-09-2024,56:17.3,soybean,Odisha,kharif,117.03,3933.24,460305.56,A,processor,BUYER-00655,pending,partial,2024-09-23T10:56:17.336399
ORD-00000861,23-09-2024,56:17.3,soybean,Punjab,kharif,477.32,4382.11,2091657.56,C,exporter,BUYER-00797,pending,paid,2024-09-23T10:56:17.336399
ORD-00000862,24-09-2024,56:17.3,soybean,Haryana,kharif,501.13,5023.85,2517586.92,B,exporter,BUYER-00973,pending,paid,2024-09-24T10:56:17.336399
ORD-00000863,24-09-2024,56:17.3,sunflower,Gujarat,kharif,98.21,3955.15,388420.44,A,trader,BUYER-00118,completed,pending,2024-09-24T10:56:17.336399
ORD-00000864,25-09-2024,56:17.3,sesame,Haryana,kharif,451.36,7228.71,3262766.54,A,exporter,BUYER-00084,delivered,partial,2024-09-25T10:56:17.336399
ORD-00000865,25-09-2024,56:17.3,soybean,Bihar,kharif,452.99,4825.32,2185814.5,A,retailer,BUYER-00605,pending,paid,2024-09-25T10:56:17.336399
ORD-00000866,26-09-2024,56:17.3,mustard,Rajasthan,kharif,279.22,5507.42,1537772,A,retailer,BUYER-00258,pending,partial,2024-09-26T10:56:17.336399
ORD-00000867,26-09-2024,56:17.3,mustard,Telangana,kharif,29.84,4687.73,139903.91,A,retailer,BUYER-00419,delivered,paid,2024-09-26T10:56:17.336399
ORD-00000868,26-09-2024,56:17.3,soybean,Andhra Pradesh,kharif,335.14,3938.93,1320087.25,B,retailer,BUYER-00975,completed,partial,2024-09-26T10:56:17.336399
ORD-00000869,27-09-2024,56:17.3,groundnut,Haryana,kharif,386.03,5680.52,2192854.39,B,exporter,BUYER-00127,delivered,pending,2024-09-27T10:56:17.336399
ORD-00000870,27-09-2024,56:17.3,soybean,Maharashtra,kharif,297.64,4809.38,1431480.75,C,trader,BUYER-00505,completed,partial,2024-09-27T10:56:17.336399
ORD-00000871,27-09-2024,56:17.3,sesame,Bihar,kharif,70.68,6280.42,443926.67,B,trader,BUYER-00107,pending,partial,2024-09-27T10:56:17.336399
ORD-00000872,28-09-2024,56:17.3,sesame,Rajasthan,kharif,280.42,5676.35,1591775.21,B,exporter,BUYER-00073,delivered,partial,2024-09-28T10:56:17.336399
ORD-00000873,28-09-2024,56:17.3,soybean,Haryana,kharif,276.13,4890.13,1350293.88,B,exporter,BUYER-00188,completed,partial,2024-09-28T10:56:17.336399
ORD-00000874,28-09-2024,56:17.3,mustard,Telangana,kharif,68.32,4633.31,316554.44,B,exporter,BUYER-00195,delivered,partial,2024-09-28T10:56:17.336399
ORD-00000875,29-09-2024,56:17.3,soybean,Haryana,kharif,690.97,3958.48,2735201.76,A,exporter,BUYER-00075,completed,paid,2024-09-29T10:56:17.336399
ORD-00000876,29-09-2024,56:17.3,soybean,Haryana,kharif,366.9,4326.08,1587237.94,C,trader,BUYER-00825,completed,paid,2024-09-29T10:56:17.336399
ORD-00000877,29-09-2024,56:17.3,groundnut,Rajasthan,kharif,54.86,5033.04,276104.73,B,processor,BUYER-00920,pending,paid,2024-09-29T10:56:17.336399
ORD-00000878,29-09-2024,56:17.3,mustard,Telangana,kharif,78.68,4320.28,339909.02,C,processor,BUYER-00933,delivered,partial,2024-09-29T10:56:17.336399
ORD-00000879,30-09-2024,56:17.3,mustard,Uttar Pradesh,kharif,78.78,5361.74,422373.63,A,retailer,BUYER-00193,pending,pending,2024-09-30T10:56:17.336399
ORD-00000880,30-09-2024,56:17.3,soybean,Karnataka,kharif,799.66,4283.69,3425507.55,A,retailer,BUYER-00202,pending,partial,2024-09-30T10:56:17.336399
ORD-00000881,30-09-2024,56:17.3,groundnut,Rajasthan,kharif,239.8,5413.57,1298154.74,C,processor,BUYER-00427,pending,paid,2024-09-30T10:56:17.336399
ORD-00000882,30-09-2024,56:17.3,soybean,Rajasthan,kharif,344.41,4893.82,1685486.4,B,retailer,BUYER-00395,pending,pending,2024-09-30T10:56:17.336399
