date,crop_type,state,season,total_quantity_ordered,total_value_inr,price_per_quintal_inr,order_count,processor_demand,modal_price_inr,arrival_quantity_quintals,bid_quantity_quintals,bid_count_x,view_count,bid_count_y,lots_quantity_listed
16-08-2024,soybean,Andhra Pradesh,kharif,648.25,3012078.94,4646.51,1,1176.18,3406.92,1125.36,827.09,3,136,37,360.62
17-08-2024,soybean,Gujarat,kharif,515.94,2352037.47,4558.78,1,1176.18,3406.92,1125.36,401.83,1,109.6666667,44.33333333,1100.9
17-08-2024,soybean,Karnataka,kharif,479.68,1909110.69,3979.94,1,1176.18,3406.92,1125.36,401.83,1,109.6666667,44.33333333,1100.9
17-08-2024,soybean,Punjab,kharif,285.57,1301445.97,4557.44,1,1176.18,3414.86,743.79,401.83,1,109.6666667,44.33333333,1100.9
17-08-2024,sunflower,Uttar Pradesh,kharif,224.85,944304.31,4199.7,1,1176.18,3414.86,743.79,805.16,2,259,47,376.85
18-08-2024,soybean,Haryana,kharif,516.06,2295994.36,4449.1,1,1176.18,3414.86,743.79,805.16,2,18.5,24.5,775.17
18-08-2024,soybean,Odisha,kharif,161.98,764816.56,4721.65,1,1176.18,3323.82,2219.45,805.16,2,18.5,24.5,775.17
18-08-2024,soybean,Punjab,kharif,473.52,2121069.67,4479.34,1,1176.18,3323.82,2219.45,805.16,2,18.5,24.5,775.17
19-08-2024,groundnut,Gujarat,kharif,307.99,1386276.99,4501.05,1,616.8,2680.98,3740.79,805.16,2,104,20.6,1443.47
19-08-2024,groundnut,Odisha,kharif,186.56,983325.27,5270.87,1,616.8,2680.98,3740.79,805.16,2,104,20.6,1443.47
19-08-2024,soybean,Bihar,kharif,362.11,1439775.98,3976.11,1,1666.22,2680.98,3740.79,280.25,1,102.4,21.2,1191.7
19-08-2024,soybean,Uttar Pradesh,kharif,528.91,2265709.99,4283.7,1,1666.22,3119.83,6219.07,280.25,1,102.4,21.2,1191.7
20-08-2024,groundnut,Telangana,kharif,114.39,640654.67,5600.53,1,1666.22,3119.83,6219.07,799.56,2,137.25,31,993.42
20-08-2024,soybean,Haryana,kharif,85.37,341095.2,3995.44,1,708.23,3119.83,6219.07,119.73,1,60,34.75,487.2
20-08-2024,sunflower,Karnataka,kharif,641.97,2710688.22,4222.46,1,1319.94,541.26,1042.41,399.59,1,113.5,16,795.32
21-08-2024,soybean,Punjab,kharif,311.77,1607077.07,5154.74,1,2538.47,541.26,1042.41,909.24,3,125.5,18,669.84
21-08-2024,sesame,Madhya Pradesh,kharif,317.95,2099249.73,6602.4,1,1319.94,541.26,1042.41,1012.64,3,154,31.5,375.11
22-08-2024,groundnut,Uttar Pradesh,kharif,188.28,915135.59,4860.59,1,688.95,541.26,1042.41,604.77,2,126.2,22.8,1284.1
22-08-2024,soybean,Rajasthan,kharif,506.38,2009010.19,3967.39,1,2196.87,541.26,1042.41,1067.06,3,159,10.5,460.72
22-08-2024,sunflower,Gujarat,kharif,303.92,1119328.16,3683.01,1,2196.87,541.26,1042.41,962.95,3,78.5,35,288.48
23-08-2024,groundnut,Madhya Pradesh,kharif,375.23,1820344.72,4851.25,1,2196.87,2534.56,1914.61,1336.43,3,18,6,756.42
23-08-2024,mustard,Odisha,kharif,173.85,808441.87,4650.2,1,620.5,2534.56,1914.61,710.89,3,137,10,389.26
23-08-2024,mustard,Punjab,kharif,157.02,705584.37,4493.48,1,620.5,2534.56,1914.61,710.89,3,137,10,389.26
23-08-2024,soybean,Rajasthan,kharif,306.13,1251789.42,4089.07,1,2281.41,2534.56,1914.61,710.89,3,58.8,20.8,1353.96
24-08-2024,mustard,Punjab,kharif,165.56,715070.59,4319.09,1,2281.41,2534.56,1914.61,69.24,1,101.6666667,29,528.84
24-08-2024,mustard,Telangana,kharif,156.86,844683.36,5384.85,1,2281.41,2534.56,1914.61,69.24,1,101.6666667,29,528.84
24-08-2024,soybean,Rajasthan,kharif,357.11,1442100.4,4038.24,1,182.81,2861.66,5308.41,69.24,1,97.5,10.5,352.85
25-08-2024,groundnut,Uttar Pradesh,kharif,453.18,2102523.34,4639.51,1,182.81,2861.66,5308.41,220.55,2,199,14,639.96
25-08-2024,sesame,Haryana,kharif,378.26,2803673.56,7412.12,1,1666.38,2861.66,5308.41,118.26,1,96.33333333,30.33333333,1833.46
25-08-2024,soybean,Madhya Pradesh,kharif,109.24,471469.66,4315.99,1,1666.38,2900.7,4102.55,118.26,1,96.33333333,30.33333333,1833.46
25-08-2024,sesame,Odisha,kharif,257.63,1499848.04,5821.6,1,1666.38,2861.66,5308.41,118.26,1,96.33333333,30.33333333,1833.46
26-08-2024,sesame,Maharashtra,kharif,849.05,5494615.87,6471.45,1,1666.38,19847.44,2039.98,1229.71,5,88,24,41.66
26-08-2024,groundnut,Uttar Pradesh,kharif,378.69,1972273.64,5208.12,1,1666.38,2900.7,4102.55,822.11,3,112.3333333,30,1072.45
27-08-2024,mustard,Gujarat,kharif,41.76,204017.13,4886.05,1,1666.38,1301.58,1578.81,835.36,4,155.2,17.6,883.81
27-08-2024,mustard,Rajasthan,kharif,221.5,956641.61,4318.98,1,1666.38,1301.58,1578.81,835.36,4,155.2,17.6,883.81
27-08-2024,sunflower,Andhra Pradesh,kharif,671.55,2671437.29,3977.99,1,1666.38,726.36,5237.24,1518.62,4,75,32.4,1276.1
28-08-2024,sesame,Uttar Pradesh,kharif,638.06,3786276.98,5934.02,1,1666.38,726.36,5237.24,460.54,2,75,32.4,1276.1
28-08-2024,soybean,Uttar Pradesh,kharif,628.62,2690309.28,4279.73,1,918.3,2717.31,5483.04,334.71,2,215.3333333,43,625.45
29-08-2024,mustard,Maharashtra,kharif,152.55,778402.71,5102.75,1,918.3,1259.52,2443.53,453.99,2,115,19,717.87
29-08-2024,mustard,Telangana,kharif,115.5,530754.53,4595.23,1,918.3,1259.52,2443.53,453.99,2,115,19,717.87
29-08-2024,sesame,Bihar,kharif,435.27,3169894.49,7282.53,1,918.3,1259.52,2443.53,575.32,3,92.4,29.8,1407.46
30-08-2024,groundnut,Maharashtra,kharif,99.1,475097.62,4794.2,1,527.63,2626.43,1141.92,871.14,4,76,22.5,657.28
30-08-2024,sunflower,Haryana,kharif,426.09,1539109.47,3612.14,1,527.63,756.77,3103.25,887.53,2,91.5,24,711.63
30-08-2024,sunflower,Odisha,kharif,163.15,547987.75,3358.76,1,527.63,742.86,4399.57,887.53,2,91.5,24,711.63
31-08-2024,sesame,Haryana,kharif,238.59,1527752.09,6403.18,1,527.63,22627.89,2953.16,641.78,3,231,34.5,532.73
31-08-2024,sesame,Karnataka,kharif,275.31,1972827.8,7165.82,1,527.63,22627.89,2953.16,641.78,3,231,34.5,532.73
31-08-2024,mustard,Rajasthan,kharif,143.53,675604.31,4707.13,1,527.63,1264.91,2323.72,641.78,3,109.5,41.5,1211.19
01-09-2024,mustard,Karnataka,kharif,196.24,979853.09,4993.16,1,828.27,1276.67,2156.24,669.97,4,86.33333333,23.66666667,441.79
01-09-2024,sesame,Haryana,kharif,497.36,2815468.47,5660.8,1,828.27,22775.38,1246.16,602.18,2,86.33333333,23.66666667,441.79
01-09-2024,soybean,Bihar,kharif,342.88,1360755.67,3968.56,1,828.27,2597.86,1369.41,620.94,2,52.5,26,348.56
02-09-2024,sesame,Punjab,kharif,438.46,2860842.32,6524.68,1,1666.39,22603.22,4266.75,620.94,2,114,13,112.01
02-09-2024,sesame,Rajasthan,kharif,80.06,454338.76,5675.3,1,1666.39,21222.18,5080.81,620.94,2,114,13,112.01
02-09-2024,soybean,Haryana,kharif,639.57,2642507.32,4131.69,1,1817.48,21222.18,5080.81,675.44,2,57.5,29,588.95
03-09-2024,groundnut,Andhra Pradesh,kharif,110.72,495134.54,4471.78,1,1397.66,21222.18,5080.81,270.06,2,179.75,21,1043.66
03-09-2024,groundnut,Rajasthan,kharif,205.69,1152770.94,5604.43,1,1397.66,21222.18,5080.81,270.06,2,179.75,21,1043.66
03-09-2024,sesame,Odisha,kharif,71.61,521187.17,7277.75,1,1397.66,21751.45,2061.71,544.47,2,114.5,14,451.11
03-09-2024,sunflower,Odisha,kharif,360.71,1480091.1,4103.31,1,1397.66,21751.45,2061.71,820.83,3,147.75,16.25,1473.03
04-09-2024,sunflower,Haryana,kharif,125.93,470937.13,3739.64,1,716.84,2505.69,3838.36,1239.15,5,115.3333333,11.66666667,413.71
04-09-2024,groundnut,Haryana,kharif,297.97,1317098.01,4420.29,1,1337.25,2505.69,3838.36,1239.15,5,86.33333333,20.33333333,868.83
05-09-2024,sesame,Andhra Pradesh,kharif,458.81,3024007.04,6590.96,1,1934.92,2505.69,3838.36,233.9,1,101.3333333,30.5,1517.32
05-09-2024,soybean,Gujarat,kharif,495.06,2429839.17,4908.18,1,197.57,2505.69,3838.36,331.16,1,151,18,296.7
05-09-2024,groundnut,Andhra Pradesh,kharif,219.01,982399.55,4485.56,1,716.84,2505.69,3838.36,1239.15,5,81.66666667,23.33333333,1327.86
06-09-2024,sesame,Karnataka,kharif,342.57,2430378.53,7094.57,1,197.57,2298.5,602.39,356.5,2,162,20,285.65
06-09-2024,soybean,Telangana,kharif,464.26,2385479.34,5138.25,1,413.88,2298.5,602.39,1238.29,4,136.25,9.25,1103.65
06-09-2024,groundnut,Maharashtra,kharif,385.33,1871482.8,4856.86,1,197.57,2298.5,602.39,1012.37,3,71,7,464.47
07-09-2024,sunflower,Odisha,kharif,394.34,1600407.48,4058.4,1,413.88,610.51,4822.11,73.45,1,81.5,20.5,334.97
07-09-2024,mustard,Bihar,kharif,133.08,645059.71,4847.05,1,413.88,1012.3,1517.95,73.45,1,148.6666667,54.33333333,893.4
08-09-2024,sesame,Madhya Pradesh,kharif,244.95,1639166.17,6691.8,1,413.88,23443.89,2389.49,371.69,1,106.3333333,42,2253.14
08-09-2024,sunflower,Karnataka,kharif,242.33,843078.56,3479.03,1,1870.25,23443.89,2389.49,255.33,1,146.6666667,50.66666667,388.4
08-09-2024,sunflower,Punjab,kharif,309.74,1034546.59,3340.05,1,1870.25,23443.89,2389.49,255.33,1,146.6666667,50.66666667,388.4
08-09-2024,sunflower,Uttar Pradesh,kharif,117.17,454223.22,3876.57,1,1870.25,607.44,3542.03,255.33,1,146.6666667,50.66666667,388.4
09-09-2024,sesame,Andhra Pradesh,kharif,231.94,1617632.52,6974.23,1,1870.25,607.44,3542.03,846.68,3,107.8,23.8,583.48
09-09-2024,soybean,Telangana,kharif,99.57,498756.06,5009.27,1,1870.25,2318.48,1152.87,846.68,3,77.5,12.5,339.7
10-09-2024,sesame,Telangana,kharif,158.48,899992.2,5678.99,1,1870.25,23649.29,3888.08,813.09,4,181,32.66666667,867.75
10-09-2024,sunflower,Punjab,kharif,314.71,1138657.96,3618.06,1,1870.25,494.75,2709.11,538.3,2,157,42,87.23
11-09-2024,groundnut,Haryana,kharif,410.82,1838047.02,4474.09,1,1237.42,494.75,2709.11,1144.07,3,78.25,28,1259.98
11-09-2024,sesame,Gujarat,kharif,281.32,1987235.66,7063.86,1,659.6,24000.64,3338.39,876.63,3,45,32.66666667,819.55
11-09-2024,sunflower,Telangana,kharif,307.42,1015278.72,3302.55,1,1321.01,24000.64,3338.39,1262.23,3,85,25.66666667,418.26
12-09-2024,sesame,Uttar Pradesh,kharif,323.37,1859120.39,5749.12,1,1321.01,25804.26,3674.4,412.95,1,136,20.66666667,713.08
12-09-2024,sunflower,Uttar Pradesh,kharif,760.65,3037206.08,3992.89,1,1463.91,25804.26,3674.4,233.54,1,137.75,24,1266.35
13-09-2024,sunflower,Gujarat,kharif,801.97,3113114.86,3881.82,1,397.83,1082.03,699.43,1693.62,4,47,6,280.78
13-09-2024,sunflower,Maharashtra,kharif,452.4,1503660.36,3323.72,1,397.83,1082.03,699.43,1693.62,4,47,6,280.78
13-09-2024,mustard,Uttar Pradesh,kharif,169.44,880147.51,5194.39,1,397.83,1082.03,699.43,1693.62,4,91.5,32,411.85
14-09-2024,groundnut,Bihar,kharif,234.36,1122670.2,4790.4,1,397.83,2040.46,2304.45,570.14,3,141.3333333,34,919.73
14-09-2024,mustard,Bihar,kharif,52.45,231664.85,4417.23,1,848.31,2040.46,2304.45,800.46,3,154.25,40.75,1075.75
14-09-2024,sesame,Maharashtra,kharif,545.29,3486139.81,6393.23,1,1358.16,2040.46,2304.45,800.46,3,128.5,29.83333333,1543.02
14-09-2024,sunflower,Haryana,kharif,682.87,2550839.57,3735.45,1,1385.87,484.26,1267.43,1442.15,5,164.6666667,26.33333333,914.55
15-09-2024,sunflower,Haryana,kharif,484.28,1974759.31,4077.7,1,1385.87,477.18,3697.82,439.89,2,71.66666667,27.33333333,532.55
15-09-2024,sunflower,Maharashtra,kharif,911.37,3216647.24,3529.45,1,1385.87,477.18,3697.82,439.89,2,71.66666667,27.33333333,532.55
16-09-2024,mustard,Uttar Pradesh,kharif,107.24,575223.62,5363.73,1,1385.87,477.18,3697.82,305.76,1,147,34.5,944.24
16-09-2024,sesame,Madhya Pradesh,kharif,483.99,2899455.36,5990.77,1,3497.44,21656.25,3973.72,471.81,1,91.5,20.5,865.64
16-09-2024,soybean,Gujarat,kharif,297.97,1329788.8,4462.87,1,3497.44,2328.02,6769.91,414.69,2,78,24.5,1037.73
16-09-2024,sunflower,Haryana,kharif,736.63,2657569.31,3607.74,1,3497.44,484.96,1104.03,1652.41,6,117.25,29.75,1202.91
17-09-2024,sunflower,Maharashtra,kharif,530.39,2223437.8,4192.07,1,148.75,1086.68,1008.5,259.73,1,120.6666667,19.33333333,816.74
17-09-2024,mustard,Haryana,kharif,27.55,112711.1,4091.04,1,3497.44,1086.68,1008.5,397.74,1,128.6666667,20.66666667,836.47
17-09-2024,sesame,Madhya Pradesh,kharif,182.48,1225553.25,6716.02,1,148.75,1086.68,1008.5,292.4,1,67.5,27,422.96
17-09-2024,soybean,Uttar Pradesh,kharif,508.95,2352691.57,4622.67,1,148.75,1086.68,1008.5,142.26,2,151.6666667,33,472.04
18-09-2024,soybean,Punjab,kharif,318.21,1405520.61,4417.03,1,2121.09,20227.73,730.17,913.92,4,68,20.5,888.23
18-09-2024,soybean,Andhra Pradesh,kharif,448,1891093.43,4221.21,1,2121.09,20227.73,730.17,913.92,4,68,20.5,888.23
18-09-2024,sesame,Rajasthan,kharif,254.13,1808770.43,7117.53,1,148.75,20227.73,730.17,793.07,2,144.5,45.75,1600.06
19-09-2024,soybean,Haryana,kharif,409.15,2047892.75,5005.2,1,2121.09,2195.24,1925.25,569.3,2,153.5,12.5,695.99
19-09-2024,sunflower,Karnataka,kharif,602.2,2310045.31,3836.02,1,2121.09,436.03,3614.83,460.72,1,154.3333333,63.66666667,739.97
20-09-2024,groundnut,Madhya Pradesh,kharif,363.3,2105802.26,5796.32,1,2121.09,1697.38,754.57,504.96,2,71,26,317.92
20-09-2024,mustard,Telangana,kharif,78.13,363177.62,4648.19,1,253.13,1026.69,2388.06,461.92,2,103.5,23,933.93
20-09-2024,mustard,Uttar Pradesh,kharif,213.51,1058003.85,4955.38,1,253.13,1004.58,961.09,461.92,2,103.5,23,933.93
20-09-2024,soybean,Andhra Pradesh,kharif,112.01,496591.59,4433.31,1,253.13,1004.58,961.09,1144.52,4,113.3333333,40.66666667,996.41
21-09-2024,groundnut,Maharashtra,kharif,389.61,2246540.03,5766.09,1,1517.59,1004.58,961.09,250.82,2,86.66666667,20.33333333,891.71
21-09-2024,groundnut,Punjab,kharif,296.18,1750373.57,5909.89,1,1517.59,1691.37,2005.19,250.82,2,86.66666667,20.33333333,891.71
22-09-2024,mustard,Andhra Pradesh,kharif,177.13,934296.47,5274.61,1,492.63,1691.37,2005.19,1573.8,4,138,35,686.48
22-09-2024,mustard,Haryana,kharif,220.11,1151729.63,5232.51,1,492.63,1691.37,2005.19,1573.8,4,138,35,686.48
22-09-2024,soybean,Andhra Pradesh,kharif,344.85,1375409.61,3988.38,1,492.63,2136.16,1271.04,266.85,1,206,32,868.29
22-09-2024,sunflower,Uttar Pradesh,kharif,443.96,1781471.71,4012.71,1,492.63,2136.16,1271.04,375.28,1,216.5,38.5,727.88
23-09-2024,soybean,Odisha,kharif,117.03,460305.56,3933.24,1,492.63,2076.27,3093.05,320.1,2,64,22,580.46
23-09-2024,soybean,Punjab,kharif,477.32,2091657.56,4382.11,1,492.63,2076.27,3093.05,320.1,2,64,22,580.46
24-09-2024,sunflower,Gujarat,kharif,98.21,388420.44,3955.15,1,900.97,474.47,5260.55,1030.44,4,18,37.5,781.38
24-09-2024,soybean,Haryana,kharif,501.13,2517586.92,5023.85,1,492.63,2076.27,3093.05,669.59,2,118.6666667,34.33333333,710.18
25-09-2024,sesame,Haryana,kharif,451.36,3262766.54,7228.71,1,900.97,474.47,5260.55,1133.1,4,148.2857143,29.57142857,1257.84
25-09-2024,soybean,Bihar,kharif,452.99,2185814.5,4825.32,1,900.97,474.47,5260.55,96.59,1,53,24.75,845.59
26-09-2024,mustard,Rajasthan,kharif,279.22,1537772,5507.42,1,707.43,474.47,5260.55,1010.26,4,92.25,34.25,1356.95
26-09-2024,mustard,Telangana,kharif,29.84,139903.91,4687.73,1,707.43,1049.9,1859.71,1010.26,4,92.25,34.25,1356.95
26-09-2024,soybean,Andhra Pradesh,kharif,335.14,1320087.25,3938.93,1,707.43,2324.82,5925.44,1010.26,4,75,24,653.9
27-09-2024,groundnut,Haryana,kharif,386.03,2192854.39,5680.52,1,256.78,1923.52,1807.15,66.13,1,36,3,224.62
27-09-2024,sesame,Bihar,kharif,70.68,443926.67,6280.42,1,846.04,1923.52,1807.15,508.11,2,112.2,14.2,1413.78
27-09-2024,soybean,Maharashtra,kharif,297.64,1431480.75,4809.38,1,846.04,2577.29,6162.64,508.11,2,249,67,217.93
28-09-2024,mustard,Telangana,kharif,68.32,316554.44,4633.31,1,846.04,1045.13,381.29,990.23,4,80.5,8.5,747.51
28-09-2024,sesame,Rajasthan,kharif,280.42,1591775.21,5676.35,1,2438,25109.62,3056.89,688.96,3,128,31.25,1233.11
28-09-2024,soybean,Haryana,kharif,276.13,1350293.88,4890.13,1,2438,25109.62,3056.89,236.09,1,56.83333333,40.5,1475.61
29-09-2024,groundnut,Rajasthan,kharif,54.86,276104.73,5033.04,1,2438,1874.65,1286.08,453.63,1,155.75,25.75,1131.25
29-09-2024,mustard,Telangana,kharif,78.68,339909.02,4320.28,1,2438,962,1345.52,492.57,1,160.4,48.6,1116.1
29-09-2024,soybean,Haryana,kharif,1057.87,4322439.7,4142.28,2,2438,962,1345.52,492.57,1,110.2,37.4,1385.12
30-09-2024,soybean,Rajasthan,kharif,344.41,1685486.4,4893.82,1,1839.3,2638.39,6101.14,475.93,1,247.5,14.5,534.61
30-09-2024,soybean,Karnataka,kharif,799.66,3425507.55,4283.69,1,1839.3,962,1345.52,475.93,1,247.5,14.5,534.61
30-09-2024,mustard,Uttar Pradesh,kharif,78.78,422373.63,5361.74,1,2438,962,1345.52,896.89,4,18,52,488.85
30-09-2024,groundnut,Rajasthan,kharif,239.8,1298154.74,5413.57,1,2438,962,1345.52,432.24,2,129,19.5,1362.45
01-10-2024,sesame,Punjab,rabi,75.69,543214.29,7176.92,1,1839.3,19573.48,1686.97,318.71,1,159.6666667,38,529.12
01-10-2024,sunflower,Madhya Pradesh,rabi,400.73,1393911.3,3478.4,1,118.31,19573.48,1686.97,318.71,1,239.6666667,30.66666667,987.56
02-10-2024,mustard,Rajasthan,rabi,537.08,2723610.32,5071.11,1,118.31,2947.74,5151.66,1035.06,3,30,70,452.69
02-10-2024,sesame,Rajasthan,rabi,386.03,2304809.91,5970.55,1,118.31,19949.02,2577.28,151.4,1,53.25,21.25,1375.58
02-10-2024,sunflower,Uttar Pradesh,rabi,331.84,1436511.12,4328.98,1,118.31,451.99,6473.53,1221.33,4,130.4,35.2,1413.36
03-10-2024,groundnut,Uttar Pradesh,rabi,538.61,2765914.81,5135.3,1,1245.47,3626.95,3003.7,678.96,4,179,5,224.73
03-10-2024,mustard,Rajasthan,rabi,142.66,588419.53,4124.58,1,1245.47,3626.95,3003.7,371.31,1,91,41,927.87
03-10-2024,sesame,Bihar,rabi,170.18,1071499.18,6296.1,1,1245.47,19892.54,1730.85,887.06,4,225,5,150.8
04-10-2024,soybean,Bihar,rabi,83.97,374900.77,4464.91,1,1245.47,1215.58,1965.58,887.06,4,21,11,491.08
04-10-2024,soybean,Madhya Pradesh,rabi,327.63,1304540.93,3981.79,1,1245.47,1215.58,1965.58,887.06,4,21,11,491.08
04-10-2024,sunflower,Maharashtra,rabi,434.43,1812637.75,4172.45,1,1245.47,418.44,6347.24,515.75,2,112,35,863.19
05-10-2024,mustard,Telangana,rabi,207.11,1131652.92,5464.04,1,2043.91,418.44,6347.24,374.84,2,90.5,26,1090.48
05-10-2024,sunflower,Uttar Pradesh,rabi,114.68,497309.05,4336.65,1,2043.91,418.44,6347.24,186.64,2,154,21,485.14
06-10-2024,soybean,Punjab,rabi,66.4,276099.73,4158.33,1,1194.57,20036.61,2080.4,317,1,78.66666667,37.66666667,1051.79
06-10-2024,sesame,Gujarat,rabi,134.29,886923.29,6604.74,1,2043.91,20036.61,2080.4,171.12,1,147.6,18.6,1849.76
07-10-2024,groundnut,Gujarat,rabi,451.45,2240000.18,4961.75,1,1194.57,20036.61,2080.4,533.81,2,72.5,18,1150.25
07-10-2024,mustard,Bihar,rabi,323,1702384.56,5270.61,1,2096.97,2817.24,2101.58,420.33,1,148,18,1074.28
07-10-2024,mustard,Punjab,rabi,624.49,2759283.43,4418.45,1,2096.97,2817.24,2101.58,420.33,1,148,18,1074.28
07-10-2024,soybean,Rajasthan,rabi,90.8,354389.24,3902.82,1,2096.97,1384.75,2094.38,774.77,3,147.6666667,33.66666667,808.9
08-10-2024,sunflower,Odisha,rabi,461.38,1599304.64,3466.33,1,2096.97,453.83,1428.46,182.99,1,170,3,353.65
08-10-2024,groundnut,Uttar Pradesh,rabi,686.18,3975239.57,5793.29,1,2096.97,1384.75,2094.38,891.34,2,53.66666667,26,701.5
08-10-2024,sesame,Gujarat,rabi,221.2,1563961.71,7070.42,1,2096.97,1384.75,2094.38,81.55,1,121.5,19.75,899.39
08-10-2024,sesame,Haryana,rabi,106.44,680267.54,6390.89,1,2096.97,1384.75,2094.38,81.55,1,121.5,19.75,899.39
09-10-2024,soybean,Madhya Pradesh,rabi,517.42,2183865.68,4291.43,2,2096.97,1433.43,2735.35,782.69,2,84,22,382.77
10-10-2024,mustard,Uttar Pradesh,rabi,240.22,1253528.23,5218.33,1,2878.66,1433.43,2735.35,982.69,6,149,28.5,618.63
10-10-2024,sesame,Andhra Pradesh,rabi,143,917887.65,6419.01,1,2878.66,23846.05,511.02,390.69,1,126.3333333,17.33333333,1390.78
10-10-2024,sesame,Maharashtra,rabi,452.85,3305089.3,7298.44,1,2878.66,23846.05,511.02,390.69,1,126.3333333,17.33333333,1390.78
10-10-2024,sunflower,Karnataka,rabi,118.53,474855.39,4006.06,1,2878.66,23846.05,511.02,824.44,4,81.8,39.2,909.39
11-10-2024,sunflower,Gujarat,rabi,419.58,1824477.14,4348.33,1,192.01,23846.05,511.02,187.17,1,99.2,25,961.94
11-10-2024,groundnut,Haryana,rabi,736.31,3819519.58,5187.41,1,2878.66,23846.05,511.02,824.44,4,116.5,20.5,574.01
11-10-2024,soybean,Telangana,rabi,42.45,217931.41,5133.97,1,2878.66,23846.05,511.02,1935.73,5,42,34,79.49
12-10-2024,sunflower,Odisha,rabi,239.69,916940.06,3825.59,1,1411.37,427.37,2931.46,475.88,1,186,12,435.29
12-10-2024,groundnut,Punjab,rabi,777.76,3906701.95,5023,1,1411.37,23846.05,511.02,587.33,2,100.4,33.4,1823.17
12-10-2024,soybean,Andhra Pradesh,rabi,316.99,1367499.58,4314.06,1,1411.37,23846.05,511.02,81.54,1,111.25,30.25,839.88
13-10-2024,mustard,Punjab,rabi,936.26,4576206.76,5037.925,2,1411.37,427.37,2931.46,451.21,1,62.66666667,23.33333333,889.3
13-10-2024,sesame,Andhra Pradesh,rabi,288.91,2026945.49,7015.83,1,1411.37,427.37,2931.46,952.91,2,149.75,19.25,926.26
13-10-2024,sesame,Madhya Pradesh,rabi,390.96,2507700.06,6414.16,1,1411.37,427.37,2931.46,952.91,2,149.75,19.25,926.26
14-10-2024,groundnut,Telangana,rabi,256.98,1238491.89,4819.43,1,902.32,427.37,2931.46,457.46,1,90.42857143,25.42857143,2030.15
14-10-2024,soybean,Gujarat,rabi,258.68,1301342.18,5030.67,1,902.32,1490.2,1953.5,457.46,1,148.5,36.5,561.95
15-10-2024,mustard,Bihar,rabi,402.6,2181363.34,5418.13,1,902.32,1490.2,1953.5,787.75,3,75.75,42.75,1043.82
15-10-2024,soybean,Odisha,rabi,248.47,1024430.35,4123.01,1,252.24,1517.38,2966.07,787.75,3,55,26,475.49
16-10-2024,groundnut,Karnataka,rabi,1105.57,5173099.53,4998.695,2,252.24,1517.38,2966.07,1124.08,3,155.3333333,22.33333333,596.04
16-10-2024,groundnut,Uttar Pradesh,rabi,763.18,4000937.44,5242.47,1,252.24,3167.73,7143.24,1124.08,3,155.3333333,22.33333333,596.04
16-10-2024,sunflower,Rajasthan,rabi,211.33,769012.09,3638.94,1,4637.09,454.26,5484.67,469.19,1,127,14.4,2039.06
17-10-2024,sesame,Maharashtra,rabi,59.72,335096.89,5611.12,1,4637.09,454.26,5484.67,890.89,4,129.3333333,18.33333333,784.26
17-10-2024,mustard,Punjab,rabi,748.64,3852728.25,5146.29,1,4637.09,454.26,5484.67,832.53,2,106.3333333,33.5,1609.76
17-10-2024,soybean,Madhya Pradesh,rabi,204.23,1009607.72,4943.43,1,4637.09,454.26,5484.67,534.25,2,60.33333333,38,814.57
18-10-2024,sunflower,Gujarat,rabi,758.63,3115381.02,4106.57,1,918.33,454.26,5484.67,534.25,2,80.33333333,29.66666667,496.39
18-10-2024,mustard,Uttar Pradesh,rabi,609.6,3263552.55,5353.57,1,4637.09,454.26,5484.67,534.25,2,35,15,292.77
19-10-2024,groundnut,Gujarat,rabi,91.54,448306.57,4897.57,1,564.95,454.26,5484.67,655.21,3,91.66666667,25,919.18
19-10-2024,mustard,Bihar,rabi,148.96,693383.99,4654.7,1,564.95,454.26,5484.67,476.69,1,117.75,20.5,842.9
19-10-2024,sesame,Uttar Pradesh,rabi,87.92,555598.33,6319.71,1,564.95,30555.67,1079.48,498.81,1,185,39.5,501.21
20-10-2024,mustard,Karnataka,rabi,705.64,3571750.02,5061.72,1,1231.1,30555.67,1079.48,392.7,1,102.3333333,39.33333333,1100.94
20-10-2024,mustard,Punjab,rabi,145.27,792526.36,5455.37,1,1231.1,30555.67,1079.48,392.7,1,102.3333333,39.33333333,1100.94
20-10-2024,sesame,Andhra Pradesh,rabi,343.14,2281932.24,6650.23,1,1231.1,31096.9,4240.83,1191.6,3,126.6666667,19.66666667,1028.8
20-10-2024,sunflower,Uttar Pradesh,rabi,493.85,2042455.44,4135.75,1,1231.1,495.58,5417.11,1191.6,3,91,20.33333333,1980.43
21-10-2024,groundnut,Madhya Pradesh,rabi,104.55,473985.07,4533.73,1,1231.1,495.58,5417.11,302.84,2,202,35,295.38
